"unique_id","range","setpoint","yvar","count","day","week","exclude","range_start","range_end","modal_bp","modal_rpt","modal_y","ii_threshold_abs","mean_rpt","sd_rpt","setpoint_rpt","ii","expi","contri","total_techreps"
"20231106_00197","range1",NA,"area",6,28,4,NA,0,36,152.171666666667,14.0572222222222,215306.166666667,86122.4666666667,14.0572222222222,0,NA,NA,NA,NA,6
"20231106_00197","range1",NA,"height",6,28,4,NA,0,36,152.171666666667,14.0572222222222,34590.3333333333,13836.1333333333,14.0572222222222,0,NA,NA,NA,NA,6
"20231106_00197","range2","control","area",6,28,4,NA,115,225,633.786666666667,174.595555555556,814.333333333333,325.733333333333,172.626175234119,10.8179794023189,171.197824798126,1.42835043599354,9.13305383247083,-8.27798269766804,6
"20231106_00197","range2","control","height",6,28,4,NA,115,225,625.721666666667,171.907222222222,74,29.6,172.935353765751,11.0124116058931,171.197824798126,1.73752896762552,9.60234704975772,-8.27386849933773,6
"20231106_00197","range2","self","area",6,28,4,NA,115,225,633.786666666667,174.595555555556,814.333333333333,325.733333333333,172.626175234119,10.8179794023189,174.595555555556,-1.96938032143615,8.1424823659225,-9.96420620247792,6
"20231106_00197","range2","self","height",6,28,4,NA,115,225,625.721666666667,171.907222222222,74,29.6,172.935353765751,11.0124116058931,171.907222222222,1.02813154352917,9.62192885722285,-9.11876522142491,6
"20231106_00198","range1",NA,"area",4,56,8,NA,0,36,152.215,14.0716666666667,202448.75,80979.5,14.0716666666667,0,NA,NA,NA,NA,4
"20231106_00198","range1",NA,"height",4,56,8,NA,0,36,152.215,14.0716666666667,31267.5,12507,13.9992846498323,0.110421220907052,NA,NA,NA,NA,4
"20231106_00198","range2","control","area",4,56,8,NA,115,225,632.99,174.33,604.75,241.9,171.833340722575,15.6273632867118,171.197824798126,0.635515924449166,11.0790348114693,-13.2323998208918,4
"20231106_00198","range2","control","height",4,56,8,NA,115,225,639.45,176.483333333333,55,22,171.849053731072,16.2052808687341,171.197824798126,0.651228932945616,11.3758554313522,-14.1924660018913,4
"20231106_00198","range2","self","area",4,56,8,NA,115,225,632.99,174.33,604.75,241.9,171.833340722575,15.6273632867118,174.33,-2.49665927742496,10.0267968275308,-14.2672183369982,4
"20231106_00198","range2","self","height",4,56,8,NA,115,225,639.45,176.483333333333,55,22,171.849053731072,16.2052808687341,176.483333333333,-4.63427960226185,9.26213149898788,-16.0704044103881,4
"20231106_00199","range1",NA,"area",4,56,8,NA,0,36,152.1675,14.0558333333333,161990.5,64796.2,14.0558333333333,0,NA,NA,NA,NA,4
"20231106_00199","range1",NA,"height",4,56,8,NA,0,36,152.1675,14.0558333333333,22759.5,9103.8,13.9825648817485,0.0917740550729269,NA,NA,NA,NA,4
"20231106_00199","range2","control","area",4,56,8,NA,115,225,666.695,185.565,551.25,220.5,176.933107111165,13.577629376275,171.197824798126,5.73528231303939,12.9982180693546,-9.55913099740127,4
"20231106_00199","range2","control","height",4,56,8,NA,115,225,639.4475,176.4825,47.75,19.1,176.817721360165,14.8949483089108,171.197824798126,5.61989656203945,13.4738293970186,-11.3136472426747,4
"20231106_00199","range2","self","area",4,56,8,NA,115,225,666.695,185.565,551.25,220.5,176.933107111165,13.577629376275,185.565,-8.63189288883473,7.06853378172288,-16.2281322818706,4
"20231106_00199","range2","self","height",4,56,8,NA,115,225,639.4475,176.4825,47.75,19.1,176.817721360165,14.8949483089108,176.4825,0.33522136016533,11.2433937380131,-12.7273577455349,4
"20231106_00200","range1",NA,"area",6,56,8,NA,0,36,152.063333333333,14.0211111111111,233952.833333333,93581.1333333333,13.9758724443555,0.0699289539415957,NA,NA,NA,NA,6
"20231106_00200","range1",NA,"height",6,56,8,NA,0,36,152.063333333333,14.0211111111111,31940.6666666667,12776.2666666667,13.8175004706879,0.292306728023057,NA,NA,NA,NA,6
"20231106_00200","range2","control","area",6,56,8,NA,115,225,622.23,170.743333333333,900.833333333333,360.333333333333,170.085615639302,13.5705393974402,171.197824798126,-1.11220915882398,9.01476646885229,-11.5924805160288,6
"20231106_00200","range2","control","height",6,56,8,NA,115,225,625.593333333333,171.864444444444,79.3333333333333,31.7333333333333,169.65549277894,14.3978593812669,171.197824798126,-1.54233201918568,9.31816799044766,-12.579141342132,6
"20231106_00200","range2","self","area",6,56,8,NA,115,225,622.23,170.743333333333,900.833333333333,360.333333333333,170.085615639302,13.5705393974402,170.743333333333,-0.657717694031441,9.62245683006754,-13.2109202585175,6
"20231106_00200","range2","self","height",6,56,8,NA,115,225,625.593333333333,171.864444444444,79.3333333333333,31.7333333333333,169.65549277894,14.3978593812669,171.864444444444,-2.20895166550425,9.48418365081613,-13.6693122704829,6
"20231106_00201","range1",NA,"area",6,56,8,NA,0,36,152.146666666667,14.0488888888889,237113,94845.2,13.9553843046281,0.140810866353517,NA,NA,NA,NA,6
"20231106_00201","range1",NA,"height",6,56,8,NA,0,36,152.146666666667,14.0488888888889,32098.1666666667,12839.2666666667,13.8799147141288,0.214854013508433,NA,NA,NA,NA,6
"20231106_00201","range2","control","area",6,56,8,NA,115,225,631.336666666667,173.778888888889,821.666666666667,328.666666666667,174.902978601019,12.2297414854257,171.197824798126,3.70515380289291,11.4988623986113,-8.59165111067781,6
"20231106_00201","range2","control","height",6,56,8,NA,115,225,639.855,176.618333333333,76,30.4,175.467333590907,12.0315387517674,171.197824798126,4.26950879278126,11.7913782082645,-8.25187515305969,6
"20231106_00201","range2","self","area",6,56,8,NA,115,225,631.336666666667,173.778888888889,821.666666666667,328.666666666667,174.902978601019,12.2297414854257,173.778888888889,1.12408971212991,10.6868039550536,-9.83092249704477,6
"20231106_00201","range2","self","height",6,56,8,NA,115,225,639.855,176.618333333333,76,30.4,175.467333590907,12.0315387517674,176.618333333333,-1.1509997424262,9.62962079208747,-10.7504494209762,6
"20231106_00202","range1",NA,"area",5,56,8,NA,0,36,152.122,14.0406666666667,222771.8,89108.72,13.9892303948345,0.0813193634369929,NA,NA,NA,NA,5
"20231106_00202","range1",NA,"height",5,56,8,NA,0,36,152.122,14.0406666666667,29919.2,11967.68,13.8510018671859,0.229959262555625,NA,NA,NA,NA,5
"20231106_00202","range2","control","area",5,56,8,NA,115,225,637.708,175.902666666667,740.8,296.32,173.855888836321,12.9395922472265,171.197824798126,2.65806403819532,10.8973147228106,-9.71277023190154,5
"20231106_00202","range2","control","height",5,56,8,NA,115,225,638.264,176.088,70,28,174.81176904483,12.1505021135112,171.197824798126,3.61394424670416,10.8437821619421,-8.75914881343324,5
"20231106_00202","range2","self","area",5,56,8,NA,115,225,637.708,175.902666666667,740.8,296.32,173.855888836321,12.9395922472265,175.902666666667,-2.04677783034547,9.2875776212104,-11.5155042834093,5
"20231106_00202","range2","self","height",5,56,8,NA,115,225,638.264,176.088,70,28,174.81176904483,12.1505021135112,176.088,-1.27623095516996,8.93535398940292,-10.7362492009184,5
"20231106_00203","range1",NA,"area",2,84,12,NA,0,36,152.13,14.0433333333333,220255,88102,14.0433333333333,0,NA,NA,NA,NA,2
"20231106_00203","range1",NA,"height",2,84,12,NA,0,36,152.13,14.0433333333333,31249.5,12499.8,14.0433333333333,0,NA,NA,NA,NA,2
"20231106_00203","range2","control","area",2,84,12,NA,115,225,673.695,187.898333333333,473,189.2,178.307813102011,13.0754759744918,171.197824798126,7.10998830388461,13.3554610005638,-8.47618681451238,2
"20231106_00203","range2","control","height",2,84,12,NA,115,225,643.505,177.835,44,17.6,177.752448979989,12.7952234954382,171.197824798126,6.55462418186313,12.9705396870639,-8.42546885946719,2
"20231106_00203","range2","self","area",2,84,12,NA,115,225,673.695,187.898333333333,473,189.2,178.307813102011,13.0754759744918,187.898333333333,-9.59052023132285,6.87269459607953,-15.6968937303854,2
"20231106_00203","range2","self","height",2,84,12,NA,115,225,643.505,177.835,44,17.6,177.752448979989,12.7952234954382,177.835,-0.0825510200109824,10.6045453859274,-10.7469501376287,2
"20231106_00204","range1",NA,"area",6,84,12,NA,0,36,152.01,14.0033333333333,247808.5,99123.4,13.8675715600601,0.209623577955506,NA,NA,NA,NA,6
"20231106_00204","range1",NA,"height",6,84,12,NA,0,36,152.01,14.0033333333333,31284.5,12513.8,13.6930614393433,0.409634810315668,NA,NA,NA,NA,6
"20231106_00204","range2","control","area",6,84,12,NA,115,225,648.438333333333,179.479444444444,699.333333333333,279.733333333333,176.262931367704,14.3642993395811,171.197824798126,5.06510656957818,12.8433053263008,-10.974439885221,6
"20231106_00204","range2","control","height",6,84,12,NA,115,225,651.301666666667,180.433888888889,59.8333333333333,23.9333333333333,175.910993676202,16.1236537978295,171.197824798126,4.71316887807573,13.732959150919,-13.1362890769647,6
"20231106_00204","range2","self","area",6,84,12,NA,115,225,648.438333333333,179.479444444444,699.333333333333,279.733333333333,176.262931367704,14.3642993395811,179.479444444444,-3.21651307674039,9.45656477750252,-13.5162911195819,6
"20231106_00204","range2","self","height",6,84,12,NA,115,225,651.301666666667,180.433888888889,59.8333333333333,23.9333333333333,175.910993676202,16.1236537978295,180.433888888889,-4.52289521268729,9.89123891133231,-15.4929223346908,6
"20231106_00205","range1",NA,"area",3,84,12,NA,0,36,152.29,14.0966666666667,167736.666666667,67094.6666666667,14.0966666666667,0,NA,NA,NA,NA,3
"20231106_00205","range1",NA,"height",3,84,12,NA,0,36,152.29,14.0966666666667,29492,11796.8,14.0966666666667,0,NA,NA,NA,NA,3
"20231106_00205","range2","control","area",3,84,12,NA,115,225,659.493333333333,183.164444444444,502,200.8,171.786477850146,17.7895665259183,171.197824798126,0.588653052019633,12.3445846142286,-17.0850539335456,3
"20231106_00205","range2","control","height",3,84,12,NA,115,225,663.266666666667,184.422222222222,47.3333333333333,18.9333333333333,172.392342657565,17.7766436668972,171.197824798126,1.19451785943939,12.5064566234382,-17.087724987788,3
"20231106_00205","range2","self","area",3,84,12,NA,115,225,659.493333333333,183.164444444444,502,200.8,171.786477850146,17.7895665259183,183.164444444444,-11.377966594299,6.16671194493809,-19.9494278413232,3
"20231106_00205","range2","self","height",3,84,12,NA,115,225,663.266666666667,184.422222222222,47.3333333333333,18.9333333333333,172.392342657565,17.7766436668972,184.422222222222,-12.029879564657,5.92085979207057,-19.7469669212919,3
"20231106_00206","range1",NA,"area",3,84,12,NA,0,36,152.213333333333,14.0711111111111,163208,65283.2,14.0711111111111,0,NA,NA,NA,NA,3
"20231106_00206","range1",NA,"height",3,84,12,NA,0,36,152.213333333333,14.0711111111111,28471.6666666667,11388.6666666667,14.0711111111111,0,NA,NA,NA,NA,3
"20231106_00206","range2","control","area",3,84,12,NA,115,225,606.853333333333,165.617777777778,808,323.2,170.057807675179,9.65262222404291,171.197824798126,-1.14001712294642,7.96265896877734,-8.43501139410764,3
"20231106_00206","range2","control","height",3,84,12,NA,115,225,606.7,165.566666666667,68.6666666666667,27.4666666666667,170.583582675046,9.89181193972991,171.197824798126,-0.614242123080185,8.51943485113318,-8.37152627468113,3
"20231106_00206","range2","self","area",3,84,12,NA,115,225,606.853333333333,165.617777777778,808,323.2,170.057807675179,9.65262222404291,165.617777777778,4.44002989740168,10.5768185165144,-6.05399491744189,3
"20231106_00206","range2","self","height",3,84,12,NA,115,225,606.7,165.566666666667,68.6666666666667,27.4666666666667,170.583582675046,9.89181193972991,165.566666666667,5.01691600837902,11.138175200339,-5.88709992081558,3
"20231106_00207","range1",NA,"area",6,84,12,NA,0,36,152.141666666667,14.0472222222222,124756.833333333,49902.7333333333,14.0472222222222,0,NA,NA,NA,NA,6
"20231106_00207","range1",NA,"height",6,84,12,NA,0,36,152.141666666667,14.0472222222222,22248.8333333333,8899.53333333333,14.0472222222222,0,NA,NA,NA,NA,6
"20231106_00207","range2","control","area",6,84,12,NA,115,225,609.291666666667,166.430555555556,653.166666666667,261.266666666667,169.885258396346,12.9789518552895,171.197824798126,-1.31256640177953,9.12576116049157,-11.1546318538026,6
"20231106_00207","range2","control","height",6,84,12,NA,115,225,607.916666666667,165.972222222222,57.8333333333333,23.1333333333333,169.666498394721,13.2484340487868,171.197824798126,-1.53132640340485,9.14101374711315,-11.5522982860132,6
"20231106_00207","range2","self","area",6,84,12,NA,115,225,609.291666666667,166.430555555556,653.166666666667,261.266666666667,169.885258396346,12.9789518552895,166.430555555556,3.4547028407908,11.2329679719312,-10.4266101856692,6
"20231106_00207","range2","self","height",6,84,12,NA,115,225,607.916666666667,165.972222222222,57.8333333333333,23.1333333333333,169.666498394721,13.2484340487868,165.972222222222,3.69427617249881,11.4675521702268,-10.7579512095992,6
"20231106_00208","range1",NA,"area",6,84,12,NA,0,36,152.221666666667,14.0738888888889,185759.166666667,74303.6666666667,14.0738888888889,0,NA,NA,NA,NA,6
"20231106_00208","range1",NA,"height",6,84,12,NA,0,36,152.221666666667,14.0738888888889,31474.8333333333,12589.9333333333,14.0738888888889,0,NA,NA,NA,NA,6
"20231106_00208","range2","control","area",6,84,12,NA,115,225,638.733333333333,176.244444444444,773.833333333333,309.533333333333,171.326637958127,13.2320236819963,171.197824798126,0.128813160001439,9.19096129834378,-11.0618163511146,6
"20231106_00208","range2","control","height",6,84,12,NA,115,225,645.325,178.441666666667,70,28,171.227991174068,13.4862324033726,171.197824798126,0.0301663759418054,9.19356398615945,-11.387582260502,6
"20231106_00208","range2","self","area",6,84,12,NA,115,225,638.733333333333,176.244444444444,773.833333333333,309.533333333333,171.326637958127,13.2320236819963,176.244444444444,-4.91780648631713,7.10949503055775,-13.4564946418145,6
"20231106_00208","range2","self","height",6,84,12,NA,115,225,645.325,178.441666666667,70,28,171.227991174068,13.4862324033726,178.441666666667,-7.21367549259899,5.97032282736511,-14.5346759184748,6
"20231106_00209","range1",NA,"area",6,84,12,NA,0,36,152.163333333333,14.0544444444444,199108.333333333,79643.3333333333,14.0544444444444,0,NA,NA,NA,NA,6
"20231106_00209","range1",NA,"height",6,84,12,NA,0,36,152.163333333333,14.0544444444444,27975,11190,13.9020413974247,0.192230930513357,NA,NA,NA,NA,6
"20231106_00209","range2","control","area",6,84,12,NA,115,225,646.791666666667,178.930555555556,655.166666666667,262.066666666667,178.062292277894,13.011743141017,171.197824798126,6.86446747976767,12.9942122551855,-8.77481886393394,6
"20231106_00209","range2","control","height",6,84,12,NA,115,225,645.336666666667,178.445555555556,57.1666666666667,22.8666666666667,178.647152213122,13.3419537455403,171.197824798126,7.44932741499593,13.3647287710906,-9.11519584258994,6
"20231106_00209","range2","self","area",6,84,12,NA,115,225,646.791666666667,178.930555555556,655.166666666667,262.066666666667,178.062292277894,13.011743141017,178.930555555556,-0.868263277662003,9.9304971265025,-11.2181553406172,6
"20231106_00209","range2","self","height",6,84,12,NA,115,225,645.336666666667,178.445555555556,57.1666666666667,22.8666666666667,178.647152213122,13.3419537455403,178.445555555556,0.20159665756625,10.5326043604793,-11.0479595749478,6
"20231106_00210","range1",NA,"area",6,84,12,NA,0,36,152.011666666667,14.0038888888889,229309,91723.6,13.9143904241057,0.140123966253422,NA,NA,NA,NA,6
"20231106_00210","range1",NA,"height",6,84,12,NA,0,36,152.011666666667,14.0038888888889,31608,12643.2,13.8399091808253,0.220910651480504,NA,NA,NA,NA,6
"20231106_00210","range2","control","area",6,84,12,NA,115,225,628.605,172.868333333333,674.833333333333,269.933333333333,175.347018607101,13.2504995105252,171.197824798126,4.14919380897531,11.7399353084357,-9.36818251263474,6
"20231106_00210","range2","control","height",6,84,12,NA,115,225,629.55,173.183333333333,58.8333333333333,23.5333333333333,175.223999394999,14.9845104235682,171.197824798126,4.02617459687284,12.8900169027106,-10.9950746893151,6
"20231106_00210","range2","self","area",6,84,12,NA,115,225,628.605,172.868333333333,674.833333333333,269.933333333333,175.347018607101,13.2504995105252,172.868333333333,2.47868527376787,11.4356414953538,-10.4550971185099,6
"20231106_00210","range2","self","height",6,84,12,NA,115,225,629.55,173.183333333333,58.8333333333333,23.5333333333333,175.223999394999,14.9845104235682,173.183333333333,2.04066606166539,12.5436320554492,-12.0992816359796,6
"20231106_00211","range1",NA,"area",6,0,0,NA,0,36,152.253333333333,14.0844444444444,209311.166666667,83724.4666666667,14.0844444444444,0,NA,NA,NA,NA,6
"20231106_00211","range1",NA,"height",6,0,0,NA,0,36,152.253333333333,14.0844444444444,31070.5,12428.2,13.9822626053187,0.126902166546994,NA,NA,NA,NA,6
"20231106_00211","range2","control","area",6,0,0,NA,115,225,632.67,174.223333333333,738.5,295.4,171.496494311155,14.6159799867343,172.786445828314,-1.28995151715846,9.37391678297947,-12.683605159997,6
"20231106_00211","range2","control","height",6,0,0,NA,115,225,634.993333333333,174.997777777778,67.1666666666667,26.8666666666667,171.818669246398,14.5188702883136,172.786445828314,-0.967776581915565,9.43986442159034,-12.6054926201696,6
"20231106_00211","range2","self","area",6,0,0,NA,115,225,632.67,174.223333333333,738.5,295.4,171.496494311155,14.6159799867343,174.223333333333,-2.72683902217797,9.06271805715799,-13.7704754284136,6
"20231106_00211","range2","self","height",6,0,0,NA,115,225,634.993333333333,174.997777777778,67.1666666666667,26.8666666666667,171.818669246398,14.5188702883136,174.997777777778,-3.17910853137953,8.79464603688952,-13.7118643770007,6
"20231106_00212","range1",NA,"area",6,0,0,NA,0,36,152.343333333333,14.1144444444444,214729.166666667,85891.6666666667,14.1144444444444,0,NA,NA,NA,NA,6
"20231106_00212","range1",NA,"height",6,0,0,NA,0,36,152.343333333333,14.1144444444444,31475,12590,13.9735357125016,0.215275235724055,NA,NA,NA,NA,6
"20231106_00212","range2","control","area",6,0,0,NA,115,225,660.043333333333,183.347777777778,616.5,246.6,174.052249871849,11.9355689169787,172.786445828314,1.26580404353467,9.83213614643651,-9.44755351510858,6
"20231106_00212","range2","control","height",6,0,0,NA,115,225,648.725,179.575,54.8333333333333,21.9333333333333,173.754222410229,13.1498463467399,172.786445828314,0.967776581915583,10.2912337899203,-10.6172197463416,6
"20231106_00212","range2","self","area",6,0,0,NA,115,225,660.043333333333,183.347777777778,616.5,246.6,174.052249871849,11.9355689169787,183.347777777778,-9.2955279059293,4.92401956257165,-14.4270185129382,6
"20231106_00212","range2","self","height",6,0,0,NA,115,225,648.725,179.575,54.8333333333333,21.9333333333333,173.754222410229,13.1498463467399,179.575,-5.8207775897706,7.16537101273685,-13.6721894597441,6
"20231106_00213","range1",NA,"area",6,28,4,NA,0,36,152.095,14.0316666666667,265635.166666667,106254.066666667,13.8776189536636,0.21298770047071,NA,NA,NA,NA,6
"20231106_00213","range1",NA,"height",6,28,4,NA,0,36,152.095,14.0316666666667,31026.8333333333,12410.7333333333,13.6971080120494,0.424099162090934,NA,NA,NA,NA,6
"20231106_00213","range2","control","area",6,28,4,NA,115,225,640.535,176.845,703.666666666667,281.466666666667,173.576873969868,14.6500242275774,172.786445828314,0.790428141554374,10.822858146608,-12.0687664126792,6
"20231106_00213","range2","control","height",6,28,4,NA,115,225,647.196666666667,179.065555555556,61.5,24.6,173.963434754746,14.5167818478669,172.786445828314,1.17698892643219,11.0129468593922,-11.7983603929749,6
"20231106_00213","range2","self","area",6,28,4,NA,115,225,640.535,176.845,703.666666666667,281.466666666667,173.576873969868,14.6500242275774,176.845,-3.26812603013181,9.13370626931415,-13.5380338549975,6
"20231106_00213","range2","self","height",6,28,4,NA,115,225,647.196666666667,179.065555555556,61.5,24.6,173.963434754746,14.5167818478669,179.065555555556,-5.10212080080954,8.16726678465723,-13.9753849250202,6
"20231106_00214","range1",NA,"area",3,28,4,NA,0,36,152.146666666667,14.0488888888889,270633.333333333,108253.333333333,13.7651520753149,0.422695296465875,NA,NA,NA,NA,3
"20231106_00214","range1",NA,"height",3,28,4,NA,0,36,152.146666666667,14.0488888888889,31804,12721.6,13.7042657880224,0.416088985658521,NA,NA,NA,NA,3
"20231106_00214","range2","control","area",3,28,4,NA,115,225,653.94,181.313333333333,639.333333333333,255.733333333333,174.149066567845,15.0622744743566,172.786445828314,1.36262073953153,11.2915725178649,-12.9085972603787,3
"20231106_00214","range2","control","height",3,28,4,NA,115,225,670.253333333333,186.751111111111,57,22.8,174.928322683703,14.9284338941147,172.786445828314,2.14187685538942,11.4928064361583,-12.6097475328099,3
"20231106_00214","range2","self","area",3,28,4,NA,115,225,653.94,181.313333333333,639.333333333333,255.733333333333,174.149066567845,15.0622744743566,181.313333333333,-7.16426676548799,7.22479067165308,-15.9680541782795,3
"20231106_00214","range2","self","height",3,28,4,NA,115,225,670.253333333333,186.751111111111,57,22.8,174.928322683703,14.9284338941147,186.751111111111,-11.8227884274079,5.06537428201395,-17.1848779345641,3
"20231106_00215","range1",NA,"area",3,28,4,NA,0,36,152.416666666667,14.1388888888889,204503,81801.2,14.1388888888889,0,NA,NA,NA,NA,3
"20231106_00215","range1",NA,"height",3,28,4,NA,0,36,152.416666666667,14.1388888888889,32620.6666666667,13048.2666666667,14.1388888888889,0,NA,NA,NA,NA,3
"20231106_00215","range2","control","area",3,28,4,NA,115,225,655.476666666667,181.825555555556,614,245.6,173.680950863855,13.6989344154428,172.786445828314,0.894505035541113,10.2180695953163,-11.2779999184685,3
"20231106_00215","range2","control","height",3,28,4,NA,115,225,653.596666666667,181.198888888889,56.3333333333333,22.5333333333333,174.455325145316,13.3505378667282,172.786445828314,1.66887931700229,10.6399376270247,-10.642095955151,3
"20231106_00215","range2","self","area",3,28,4,NA,115,225,655.476666666667,181.825555555556,614,245.6,173.680950863855,13.6989344154428,181.825555555556,-8.14460469170063,6.28451857189896,-14.7005631611912,3
"20231106_00215","range2","self","height",3,28,4,NA,115,225,653.596666666667,181.198888888889,56.3333333333333,22.5333333333333,174.455325145316,13.3505378667282,181.198888888889,-6.74356374357279,6.68582836658512,-14.2388067092556,3
"20231106_00216","range1",NA,"area",3,28,4,NA,0,36,152.226666666667,14.0755555555556,262710.666666667,105084.266666667,13.804909755608,0.416300770141807,NA,NA,NA,NA,3
"20231106_00216","range1",NA,"height",3,28,4,NA,0,36,152.226666666667,14.0755555555556,30366.3333333333,12146.5333333333,13.7453524279899,0.390566426100982,NA,NA,NA,NA,3
"20231106_00216","range2","control","area",3,28,4,NA,115,225,625.363333333333,171.787777777778,842.666666666667,337.066666666667,174.721411916909,11.8299531706032,172.786445828314,1.93496608859536,9.88253500423803,-8.64474765450782,3
"20231106_00216","range2","control","height",3,28,4,NA,115,225,627.253333333333,172.417777777778,73.3333333333333,29.3333333333333,175.076692918804,11.8933800714312,172.786445828314,2.29024709049034,10.1810802935919,-8.61231292968911,3
"20231106_00216","range2","self","area",3,28,4,NA,115,225,625.363333333333,171.787777777778,842.666666666667,337.066666666667,174.721411916909,11.8299531706032,171.787777777778,2.93363413913141,10.5154795049153,-8.82784906203556,3
"20231106_00216","range2","self","height",3,28,4,NA,115,225,627.253333333333,172.417777777778,73.3333333333333,29.3333333333333,175.076692918804,11.8933800714312,172.417777777778,2.65891514102639,10.6078614913434,-9.50854622568037,3
"20231106_00217","range1",NA,"area",6,28,4,NA,0,36,152.213333333333,14.0711111111111,259713.833333333,103885.533333333,13.917202609866,0.213961870664294,NA,NA,NA,NA,6
"20231106_00217","range1",NA,"height",6,28,4,NA,0,36,152.213333333333,14.0711111111111,30934.3333333333,12373.7333333333,13.7840339378453,0.34781755872781,NA,NA,NA,NA,6
"20231106_00217","range2","control","area",6,28,4,NA,115,225,637.988333333333,175.996111111111,732.166666666667,292.866666666667,174.050549700349,13.0422997683783,172.786445828314,1.26410387203556,10.2919973607319,-10.3196469439923,6
"20231106_00217","range2","control","height",6,28,4,NA,115,225,638.445,176.148333333333,64.3333333333333,25.7333333333333,175.565687911138,12.0607063677432,172.786445828314,2.77924208282441,10.8207554866992,-8.82818175108922,6
"20231106_00217","range2","self","area",6,28,4,NA,115,225,637.988333333333,175.996111111111,732.166666666667,292.866666666667,174.050549700349,13.0422997683783,175.996111111111,-1.94556141076173,9.29956922323121,-11.765432418879,6
"20231106_00217","range2","self","height",6,28,4,NA,115,225,638.445,176.148333333333,64.3333333333333,25.7333333333333,175.565687911138,12.0607063677432,176.148333333333,-0.582645422195101,9.80240710409073,-10.4040355150596,6
"20231106_00218","range1",NA,"area",2,28,4,NA,0,36,152.325,14.1083333333333,140100.5,56040.2,14.1083333333333,0,NA,NA,NA,NA,2
"20231106_00218","range1",NA,"height",2,28,4,NA,0,36,152.325,14.1083333333333,25000.5,10000.2,14.1083333333333,0,NA,NA,NA,NA,2
"20231106_00218","range2","control","area",2,28,4,NA,115,225,646.475,178.825,548.5,219.4,174.297107407081,10.8593068613174,172.786445828314,1.51066157876754,9.2120219786784,-8.37592702471243,2
"20231106_00218","range2","control","height",2,28,4,NA,115,225,647.83,179.276666666667,48,19.2,174.26111348667,11.6544833413836,172.786445828314,1.47466765835651,9.93375464654589,-9.28461183896512,2
"20231106_00218","range2","self","area",2,28,4,NA,115,225,646.475,178.825,548.5,219.4,174.297107407081,10.8593068613174,178.825,-4.52789259291866,6.80008309636077,-11.2689712275836,2
"20231106_00218","range2","self","height",2,28,4,NA,115,225,647.83,179.276666666667,48,19.2,174.26111348667,11.6544833413836,179.276666666667,-5.01555317999634,7.37555933176594,-12.1093115849464,2
"20231106_00219","range1",NA,"area",5,56,8,NA,0,36,152.412,14.1373333333333,189111,75644.4,14.1373333333333,0,NA,NA,NA,NA,5
"20231106_00219","range1",NA,"height",5,56,8,NA,0,36,152.412,14.1373333333333,30027.8,12011.12,14.0833314027427,0.0850655890682378,NA,NA,NA,NA,5
"20231106_00219","range2","control","area",5,56,8,NA,115,225,649.252,179.750666666667,489.2,195.68,173.375528529448,16.6262467736444,172.786445828314,0.589082701133851,11.7815985799113,-14.2618914884718,5
"20231106_00219","range2","control","height",5,56,8,NA,115,225,646.388,178.796,45.8,18.32,174.489412008844,16.5568872243676,172.786445828314,1.70296618053013,12.4197391103832,-13.7090908111343,5
"20231106_00219","range2","self","area",5,56,8,NA,115,225,649.252,179.750666666667,489.2,195.68,173.375528529448,16.6262467736444,179.750666666667,-6.375138137219,8.85731940774343,-16.5623089262588,5
"20231106_00219","range2","self","height",5,56,8,NA,115,225,646.388,178.796,45.8,18.32,174.489412008844,16.5568872243676,178.796,-4.30658799115605,9.85769513111604,-15.8991639100695,5
"20231106_00220","range1",NA,"area",2,56,8,NA,0,36,152.19,14.0633333333333,265554,106221.6,13.9219342128408,0.212804016295095,NA,NA,NA,NA,2
"20231106_00220","range1",NA,"height",2,56,8,NA,0,36,152.19,14.0633333333333,30570.5,12228.2,13.7244385641795,0.439775607539567,NA,NA,NA,NA,2
"20231106_00220","range2","control","area",2,56,8,NA,115,225,651.195,180.398333333333,522,208.8,177.113990214822,13.4595345214649,172.786445828314,4.32754438650843,12.2161917740078,-10.4232214447308,2
"20231106_00220","range2","control","height",2,56,8,NA,115,225,665.59,185.196666666667,46,18.4,176.856266992172,13.9880279245091,172.786445828314,4.06982116385835,12.5642630505988,-11.0990694345733,2
"20231106_00220","range2","self","area",2,56,8,NA,115,225,651.195,180.398333333333,522,208.8,177.113990214822,13.4595345214649,180.398333333333,-3.28434311851109,8.78779301583247,-13.0580972319453,2
"20231106_00220","range2","self","height",2,56,8,NA,115,225,665.59,185.196666666667,46,18.4,176.856266992172,13.9880279245091,185.196666666667,-8.34039967449451,6.52544780428846,-15.7280220305387,2
"20231106_00221","range1",NA,"area",3,56,8,NA,0,36,152.21,14.07,246779.666666667,98711.8666666667,14.07,0,NA,NA,NA,NA,3
"20231106_00221","range1",NA,"height",3,56,8,NA,0,36,152.21,14.07,30947.6666666667,12379.0666666667,13.7799495450848,0.432723308190373,NA,NA,NA,NA,3
"20231106_00221","range2","control","area",3,56,8,NA,115,225,651.85,180.616666666667,761,304.4,174.999599487221,12.6905698451272,172.786445828314,2.21315365890743,10.5468471297192,-9.74289381172529,3
"20231106_00221","range2","control","height",3,56,8,NA,115,225,660.37,183.456666666667,66,26.4,176.786895818755,10.9540497343019,172.786445828314,4.000449990441,10.924723594539,-7.38083687704462,3
